TRIP_ID,DAY_OF_WEEK,DATE,UNICORN,STOP_ID,STOP_SEQUENCE,STOP_NAME,SHAPE_DIST_TRAVELED,DELAY
333_1052_200302,Thursday,2020-05-07,333_1052_200302_07_May,U369Z2,17,Sídliště Písnice,13.134,-2.0
333_1052_200302,Thursday,2020-05-07,333_1052_200302_07_May,U783Z2,18,U Libušské sokolovny,13.606710000000001,8.0
333_1052_200302,Thursday,2020-05-07,333_1052_200302_07_May,U335Z2,19,Libuš,13.976720000000002,37.0
333_1052_200302,Thursday,2020-05-07,333_1052_200302_07_May,U804Z2,20,U Zvoničky,14.287379999999999,65.0
333_1052_200302,Thursday,2020-05-07,333_1052_200302_07_May,U194Z2,21,Jalodvorská,14.64625,48.0
333_1052_200302,Thursday,2020-05-07,333_1052_200302_07_May,U749Z2,22,Tempo,15.515120000000001,17.0
333_1052_200302,Thursday,2020-05-07,333_1052_200302_07_May,U656Z2,23,Sídliště Krč,15.85395,20.0
333_1052_200302,Thursday,2020-05-07,333_1052_200302_07_May,U893Z4,24,Zálesí,16.31794,30.0
333_1052_200302,Thursday,2020-05-07,333_1052_200302_07_May,U488Z7,25,Nemocnice Krč,16.8708,-10.0
333_1052_200302,Thursday,2020-05-07,333_1052_200302_07_May,U228Z5,26,Kačerov,18.23394,-58.0
333_677_200302,Thursday,2020-05-07,333_677_200302_07_May,U1502Z2,2,"Dolní Břežany,Náměstí",0.15836,11.0
333_677_200302,Thursday,2020-05-07,333_677_200302_07_May,U1501Z2,3,"Dolní Břežany,Na kopečku",0.77992,-31.0
333_677_200302,Thursday,2020-05-07,333_677_200302_07_May,U545Z2,4,Písnice,3.53721,-9.0
333_677_200302,Thursday,2020-05-07,333_677_200302_07_May,U546Z2,5,Ke Březině,3.9169,5.0
333_677_200302,Thursday,2020-05-07,333_677_200302_07_May,U871Z2,6,Lipovická,4.11683,-27.0
333_677_200302,Thursday,2020-05-07,333_677_200302_07_May,U369Z2,7,Sídliště Písnice,4.61837,8.0
333_677_200302,Thursday,2020-05-07,333_677_200302_07_May,U783Z2,8,U Libušské sokolovny,5.091080000000001,14.0
333_677_200302,Thursday,2020-05-07,333_677_200302_07_May,U335Z2,9,Libuš,5.46109,26.0
333_677_200302,Thursday,2020-05-07,333_677_200302_07_May,U804Z2,10,U Zvoničky,5.77175,77.0
333_677_200302,Thursday,2020-05-07,333_677_200302_07_May,U194Z2,11,Jalodvorská,6.1306199999999995,48.0
333_677_200302,Thursday,2020-05-07,333_677_200302_07_May,U749Z2,12,Tempo,6.99949,8.0
333_677_200302,Thursday,2020-05-07,333_677_200302_07_May,U656Z2,13,Sídliště Krč,7.3383199999999995,31.0
333_677_200302,Thursday,2020-05-07,333_677_200302_07_May,U893Z4,14,Zálesí,7.80231,48.0
333_677_200302,Thursday,2020-05-07,333_677_200302_07_May,U488Z7,15,Nemocnice Krč,8.35517,90.0
333_677_200302,Thursday,2020-05-07,333_677_200302_07_May,U228Z5,16,Kačerov,9.71831,95.0
333_1072_200302,Thursday,2020-05-07,333_1072_200302_07_May,U1502Z2,14,"Dolní Břežany,Náměstí",9.79442,184.0
333_1072_200302,Thursday,2020-05-07,333_1072_200302_07_May,U1501Z2,15,"Dolní Břežany,Na kopečku",10.415989999999999,150.0
333_1072_200302,Thursday,2020-05-07,333_1072_200302_07_May,U545Z2,16,Písnice,13.17327,119.0
333_1072_200302,Thursday,2020-05-07,333_1072_200302_07_May,U546Z2,17,Ke Březině,13.55296,87.0
333_1072_200302,Thursday,2020-05-07,333_1072_200302_07_May,U871Z2,18,Lipovická,13.7529,74.0
333_1072_200302,Thursday,2020-05-07,333_1072_200302_07_May,U369Z2,19,Sídliště Písnice,14.254439999999999,83.0
333_1072_200302,Thursday,2020-05-07,333_1072_200302_07_May,U783Z2,20,U Libušské sokolovny,14.72715,105.0
333_1072_200302,Thursday,2020-05-07,333_1072_200302_07_May,U335Z2,21,Libuš,15.09715,82.0
333_1072_200302,Thursday,2020-05-07,333_1072_200302_07_May,U804Z2,22,U Zvoničky,15.407820000000001,71.0
333_1072_200302,Thursday,2020-05-07,333_1072_200302_07_May,U194Z2,23,Jalodvorská,15.76668,55.0
333_1072_200302,Thursday,2020-05-07,333_1072_200302_07_May,U749Z2,24,Tempo,16.63555,21.0
333_1072_200302,Thursday,2020-05-07,333_1072_200302_07_May,U656Z2,25,Sídliště Krč,16.97438,30.0
333_1072_200302,Thursday,2020-05-07,333_1072_200302_07_May,U893Z4,26,Zálesí,17.43838,24.0
333_1072_200302,Thursday,2020-05-07,333_1072_200302_07_May,U488Z7,27,Nemocnice Krč,17.991239999999998,12.0
333_1072_200302,Thursday,2020-05-07,333_1072_200302_07_May,U228Z5,28,Kačerov,19.35437,42.0
331_243_200302,Thursday,2020-05-07,331_243_200302_07_May,U1502Z2,14,"Dolní Břežany,Náměstí",13.17849,50.0
331_243_200302,Thursday,2020-05-07,331_243_200302_07_May,U1501Z2,15,"Dolní Břežany,Na kopečku",13.80006,-17.0
331_243_200302,Thursday,2020-05-07,331_243_200302_07_May,U545Z2,16,Písnice,16.55734,-27.0
331_243_200302,Thursday,2020-05-07,331_243_200302_07_May,U546Z2,17,Ke Březině,16.93703,-43.0
331_243_200302,Thursday,2020-05-07,331_243_200302_07_May,U871Z2,18,Lipovická,17.13697,-59.0
331_243_200302,Thursday,2020-05-07,331_243_200302_07_May,U369Z2,19,Sídliště Písnice,17.63851,-30.0
331_243_200302,Thursday,2020-05-07,331_243_200302_07_May,U783Z2,20,U Libušské sokolovny,18.11122,1.0
331_243_200302,Thursday,2020-05-07,331_243_200302_07_May,U335Z2,21,Libuš,18.48122,-28.0
331_243_200302,Thursday,2020-05-07,331_243_200302_07_May,U804Z2,22,U Zvoničky,18.79189,5.0
331_243_200302,Thursday,2020-05-07,331_243_200302_07_May,U194Z2,23,Jalodvorská,19.15075,-11.0
331_243_200302,Thursday,2020-05-07,331_243_200302_07_May,U749Z2,24,Tempo,20.01962,-39.0
331_243_200302,Thursday,2020-05-07,331_243_200302_07_May,U656Z2,25,Sídliště Krč,20.35845,-29.0
331_243_200302,Thursday,2020-05-07,331_243_200302_07_May,U893Z4,26,Zálesí,20.82245,-32.0
331_243_200302,Thursday,2020-05-07,331_243_200302_07_May,U488Z7,27,Nemocnice Krč,21.37531,-49.0
331_243_200302,Thursday,2020-05-07,331_243_200302_07_May,U228Z5,28,Kačerov,22.73844,-66.0
333_1012_200302,Monday,2020-05-11,333_1012_200302_11_May,U1502Z2,14,"Dolní Břežany,Náměstí",9.387839999999999,95.0
333_1012_200302,Monday,2020-05-11,333_1012_200302_11_May,U1501Z2,15,"Dolní Břežany,Na kopečku",10.00941,41.0
333_1012_200302,Monday,2020-05-11,333_1012_200302_11_May,U545Z2,16,Písnice,12.766689999999999,39.0
333_1012_200302,Monday,2020-05-11,333_1012_200302_11_May,U546Z2,17,Ke Březině,13.14639,36.0
333_1012_200302,Monday,2020-05-11,333_1012_200302_11_May,U871Z2,18,Lipovická,13.34632,37.0
333_1012_200302,Monday,2020-05-11,333_1012_200302_11_May,U369Z2,19,Sídliště Písnice,13.84786,63.0
333_1012_200302,Monday,2020-05-11,333_1012_200302_11_May,U783Z2,20,U Libušské sokolovny,14.320570000000002,85.0
333_1012_200302,Monday,2020-05-11,333_1012_200302_11_May,U335Z2,21,Libuš,14.690570000000001,96.0
333_1012_200302,Monday,2020-05-11,333_1012_200302_11_May,U804Z2,22,U Zvoničky,15.00124,87.0
333_1012_200302,Monday,2020-05-11,333_1012_200302_11_May,U194Z2,23,Jalodvorská,15.3601,52.0
333_1012_200302,Monday,2020-05-11,333_1012_200302_11_May,U749Z2,24,Tempo,16.22898,19.0
333_1012_200302,Monday,2020-05-11,333_1012_200302_11_May,U656Z2,25,Sídliště Krč,16.56781,45.0
333_1012_200302,Monday,2020-05-11,333_1012_200302_11_May,U893Z4,26,Zálesí,17.0318,47.0
333_1012_200302,Monday,2020-05-11,333_1012_200302_11_May,U488Z7,27,Nemocnice Krč,17.58466,35.0
333_1012_200302,Monday,2020-05-11,333_1012_200302_11_May,U228Z5,28,Kačerov,18.947789999999998,43.0
333_1052_200302,Monday,2020-05-11,333_1052_200302_11_May,U1502Z2,12,"Dolní Břežany,Náměstí",8.67399,-30.0
333_1052_200302,Monday,2020-05-11,333_1052_200302_11_May,U1501Z2,13,"Dolní Břežany,Na kopečku",9.29555,30.0
333_1052_200302,Monday,2020-05-11,333_1052_200302_11_May,U545Z2,14,Písnice,12.05284,67.0
333_1052_200302,Monday,2020-05-11,333_1052_200302_11_May,U546Z2,15,Ke Březině,12.43253,51.0
333_1052_200302,Monday,2020-05-11,333_1052_200302_11_May,U871Z2,16,Lipovická,12.63246,37.0
333_1052_200302,Monday,2020-05-11,333_1052_200302_11_May,U369Z2,17,Sídliště Písnice,13.134,52.0
333_1052_200302,Monday,2020-05-11,333_1052_200302_11_May,U783Z2,18,U Libušské sokolovny,13.606710000000001,74.0
333_1052_200302,Monday,2020-05-11,333_1052_200302_11_May,U335Z2,19,Libuš,13.976720000000002,98.0
333_1052_200302,Monday,2020-05-11,333_1052_200302_11_May,U804Z2,20,U Zvoničky,14.287379999999999,82.0
333_1052_200302,Monday,2020-05-11,333_1052_200302_11_May,U194Z2,21,Jalodvorská,14.64625,70.0
333_1052_200302,Monday,2020-05-11,333_1052_200302_11_May,U749Z2,22,Tempo,15.515120000000001,54.0
333_1052_200302,Monday,2020-05-11,333_1052_200302_11_May,U656Z2,23,Sídliště Krč,15.85395,91.0
333_1052_200302,Monday,2020-05-11,333_1052_200302_11_May,U893Z4,24,Zálesí,16.31794,78.0
333_1052_200302,Monday,2020-05-11,333_1052_200302_11_May,U488Z7,25,Nemocnice Krč,16.8708,61.0
333_1052_200302,Monday,2020-05-11,333_1052_200302_11_May,U228Z5,26,Kačerov,18.23394,78.0
333_715_200302,Monday,2020-05-11,333_715_200302_11_May,U1502Z2,2,"Dolní Břežany,Náměstí",0.15836,144.0
333_715_200302,Monday,2020-05-11,333_715_200302_11_May,U1501Z2,3,"Dolní Břežany,Na kopečku",0.77992,156.0
333_715_200302,Monday,2020-05-11,333_715_200302_11_May,U545Z2,4,Písnice,3.53721,132.0
333_715_200302,Monday,2020-05-11,333_715_200302_11_May,U546Z2,5,Ke Březině,3.9169,128.0
333_715_200302,Monday,2020-05-11,333_715_200302_11_May,U871Z2,6,Lipovická,4.11683,114.0
333_715_200302,Monday,2020-05-11,333_715_200302_11_May,U369Z2,7,Sídliště Písnice,4.61837,112.0
333_715_200302,Monday,2020-05-11,333_715_200302_11_May,U783Z2,8,U Libušské sokolovny,5.091080000000001,148.0
333_715_200302,Monday,2020-05-11,333_715_200302_11_May,U335Z2,9,Libuš,5.46109,159.0
333_715_200302,Monday,2020-05-11,333_715_200302_11_May,U804Z2,10,U Zvoničky,5.77175,128.0
333_715_200302,Monday,2020-05-11,333_715_200302_11_May,U194Z2,11,Jalodvorská,6.1306199999999995,113.0
333_715_200302,Monday,2020-05-11,333_715_200302_11_May,U749Z2,12,Tempo,6.99949,70.0
333_715_200302,Monday,2020-05-11,333_715_200302_11_May,U656Z2,13,Sídliště Krč,7.3383199999999995,68.0
333_715_200302,Monday,2020-05-11,333_715_200302_11_May,U893Z4,14,Zálesí,7.80231,61.0
333_715_200302,Monday,2020-05-11,333_715_200302_11_May,U488Z7,15,Nemocnice Krč,8.35517,62.0
333_715_200302,Monday,2020-05-11,333_715_200302_11_May,U228Z5,16,Kačerov,9.71831,93.0
333_751_200302,Monday,2020-05-11,333_751_200302_11_May,U1502Z2,2,"Dolní Břežany,Náměstí",0.15836,-56.0
333_751_200302,Monday,2020-05-11,333_751_200302_11_May,U1501Z2,3,"Dolní Břežany,Na kopečku",0.77992,7.0
333_751_200302,Monday,2020-05-11,333_751_200302_11_May,U545Z2,4,Písnice,3.53721,-1.0
333_751_200302,Monday,2020-05-11,333_751_200302_11_May,U546Z2,5,Ke Březině,3.9169,-1.0
333_751_200302,Monday,2020-05-11,333_751_200302_11_May,U871Z2,6,Lipovická,4.11683,-19.0
333_751_200302,Monday,2020-05-11,333_751_200302_11_May,U369Z2,7,Sídliště Písnice,4.61837,-6.0
333_751_200302,Monday,2020-05-11,333_751_200302_11_May,U783Z2,8,U Libušské sokolovny,5.091080000000001,9.0
333_751_200302,Monday,2020-05-11,333_751_200302_11_May,U335Z2,9,Libuš,5.46109,55.0
333_751_200302,Monday,2020-05-11,333_751_200302_11_May,U804Z2,10,U Zvoničky,5.77175,29.0
333_751_200302,Monday,2020-05-11,333_751_200302_11_May,U194Z2,11,Jalodvorská,6.1306199999999995,26.0
333_751_200302,Monday,2020-05-11,333_751_200302_11_May,U749Z2,12,Tempo,6.99949,19.0
333_751_200302,Monday,2020-05-11,333_751_200302_11_May,U656Z2,13,Sídliště Krč,7.3383199999999995,16.0
333_751_200302,Monday,2020-05-11,333_751_200302_11_May,U893Z4,14,Zálesí,7.80231,17.0
333_751_200302,Monday,2020-05-11,333_751_200302_11_May,U488Z7,15,Nemocnice Krč,8.35517,2.0
333_751_200302,Monday,2020-05-11,333_751_200302_11_May,U228Z5,16,Kačerov,9.71831,34.0
331_257_200302,Monday,2020-05-11,331_257_200302_11_May,U1502Z2,11,"Dolní Břežany,Náměstí",9.14803,-36.0
331_257_200302,Monday,2020-05-11,331_257_200302_11_May,U1501Z2,12,"Dolní Břežany,Na kopečku",9.769589999999999,58.0
331_257_200302,Monday,2020-05-11,331_257_200302_11_May,U545Z2,13,Písnice,12.52688,28.0
331_257_200302,Monday,2020-05-11,331_257_200302_11_May,U546Z2,14,Ke Březině,12.90657,39.0
331_257_200302,Monday,2020-05-11,331_257_200302_11_May,U871Z2,15,Lipovická,13.1065,18.0
331_257_200302,Monday,2020-05-11,331_257_200302_11_May,U369Z2,16,Sídliště Písnice,13.608039999999999,33.0
331_257_200302,Monday,2020-05-11,331_257_200302_11_May,U783Z2,17,U Libušské sokolovny,14.08075,64.0
331_257_200302,Monday,2020-05-11,331_257_200302_11_May,U335Z2,18,Libuš,14.45076,106.0
331_257_200302,Monday,2020-05-11,331_257_200302_11_May,U804Z2,19,U Zvoničky,14.761420000000001,101.0
331_257_200302,Monday,2020-05-11,331_257_200302_11_May,U194Z2,20,Jalodvorská,15.120289999999999,99.0
331_257_200302,Monday,2020-05-11,331_257_200302_11_May,U749Z2,21,Tempo,15.98916,75.0
331_257_200302,Monday,2020-05-11,331_257_200302_11_May,U656Z2,22,Sídliště Krč,16.32799,79.0
331_257_200302,Monday,2020-05-11,331_257_200302_11_May,U893Z4,23,Zálesí,16.79198,75.0
331_257_200302,Monday,2020-05-11,331_257_200302_11_May,U488Z7,24,Nemocnice Krč,17.344839999999998,157.0
331_257_200302,Monday,2020-05-11,331_257_200302_11_May,U228Z5,25,Kačerov,18.70798,129.0
333_677_200302,Monday,2020-05-11,333_677_200302_11_May,U1502Z2,2,"Dolní Břežany,Náměstí",0.15836,8.0
333_677_200302,Monday,2020-05-11,333_677_200302_11_May,U1501Z2,3,"Dolní Břežany,Na kopečku",0.77992,4.0
333_677_200302,Monday,2020-05-11,333_677_200302_11_May,U545Z2,4,Písnice,3.53721,10.0
333_677_200302,Monday,2020-05-11,333_677_200302_11_May,U546Z2,5,Ke Březině,3.9169,49.0
333_677_200302,Monday,2020-05-11,333_677_200302_11_May,U871Z2,6,Lipovická,4.11683,7.0
333_677_200302,Monday,2020-05-11,333_677_200302_11_May,U369Z2,7,Sídliště Písnice,4.61837,49.0
333_677_200302,Monday,2020-05-11,333_677_200302_11_May,U783Z2,8,U Libušské sokolovny,5.091080000000001,66.0
333_677_200302,Monday,2020-05-11,333_677_200302_11_May,U335Z2,9,Libuš,5.46109,42.0
333_677_200302,Monday,2020-05-11,333_677_200302_11_May,U804Z2,10,U Zvoničky,5.77175,97.0
333_677_200302,Monday,2020-05-11,333_677_200302_11_May,U194Z2,11,Jalodvorská,6.1306199999999995,97.0
333_677_200302,Monday,2020-05-11,333_677_200302_11_May,U749Z2,12,Tempo,6.99949,93.0
333_677_200302,Monday,2020-05-11,333_677_200302_11_May,U656Z2,13,Sídliště Krč,7.3383199999999995,121.0
333_677_200302,Monday,2020-05-11,333_677_200302_11_May,U893Z4,14,Zálesí,7.80231,138.0
333_677_200302,Monday,2020-05-11,333_677_200302_11_May,U488Z7,15,Nemocnice Krč,8.35517,217.0
333_677_200302,Monday,2020-05-11,333_677_200302_11_May,U228Z5,16,Kačerov,9.71831,200.0
333_1072_200302,Monday,2020-05-11,333_1072_200302_11_May,U1502Z2,14,"Dolní Břežany,Náměstí",9.79442,43.0
333_1072_200302,Monday,2020-05-11,333_1072_200302_11_May,U1501Z2,15,"Dolní Břežany,Na kopečku",10.415989999999999,108.0
333_1072_200302,Monday,2020-05-11,333_1072_200302_11_May,U545Z2,16,Písnice,13.17327,96.0
333_1072_200302,Monday,2020-05-11,333_1072_200302_11_May,U546Z2,17,Ke Březině,13.55296,80.0
333_1072_200302,Monday,2020-05-11,333_1072_200302_11_May,U871Z2,18,Lipovická,13.7529,79.0
333_1072_200302,Monday,2020-05-11,333_1072_200302_11_May,U369Z2,19,Sídliště Písnice,14.254439999999999,94.0
333_1072_200302,Monday,2020-05-11,333_1072_200302_11_May,U783Z2,20,U Libušské sokolovny,14.72715,139.0
333_1072_200302,Monday,2020-05-11,333_1072_200302_11_May,U335Z2,21,Libuš,15.09715,128.0
333_1072_200302,Monday,2020-05-11,333_1072_200302_11_May,U804Z2,22,U Zvoničky,15.407820000000001,144.0
333_1072_200302,Monday,2020-05-11,333_1072_200302_11_May,U194Z2,23,Jalodvorská,15.76668,123.0
333_1072_200302,Monday,2020-05-11,333_1072_200302_11_May,U749Z2,24,Tempo,16.63555,139.0
333_1072_200302,Monday,2020-05-11,333_1072_200302_11_May,U656Z2,25,Sídliště Krč,16.97438,142.0
333_1072_200302,Monday,2020-05-11,333_1072_200302_11_May,U893Z4,26,Zálesí,17.43838,143.0
333_1072_200302,Monday,2020-05-11,333_1072_200302_11_May,U488Z7,27,Nemocnice Krč,17.991239999999998,118.0
333_1072_200302,Monday,2020-05-11,333_1072_200302_11_May,U228Z5,28,Kačerov,19.35437,100.0
331_243_200302,Monday,2020-05-11,331_243_200302_11_May,U1502Z2,14,"Dolní Břežany,Náměstí",13.17849,72.0
331_243_200302,Monday,2020-05-11,331_243_200302_11_May,U1501Z2,15,"Dolní Břežany,Na kopečku",13.80006,62.0
331_243_200302,Monday,2020-05-11,331_243_200302_11_May,U545Z2,16,Písnice,16.55734,53.0
331_243_200302,Monday,2020-05-11,331_243_200302_11_May,U546Z2,17,Ke Březině,16.93703,21.0
331_243_200302,Monday,2020-05-11,331_243_200302_11_May,U871Z2,18,Lipovická,17.13697,-7.0
331_243_200302,Monday,2020-05-11,331_243_200302_11_May,U369Z2,19,Sídliště Písnice,17.63851,-8.0
331_243_200302,Monday,2020-05-11,331_243_200302_11_May,U783Z2,20,U Libušské sokolovny,18.11122,2.0
331_243_200302,Monday,2020-05-11,331_243_200302_11_May,U335Z2,21,Libuš,18.48122,2.0
331_243_200302,Monday,2020-05-11,331_243_200302_11_May,U804Z2,22,U Zvoničky,18.79189,33.0
331_243_200302,Monday,2020-05-11,331_243_200302_11_May,U194Z2,23,Jalodvorská,19.15075,13.0
331_243_200302,Monday,2020-05-11,331_243_200302_11_May,U749Z2,24,Tempo,20.01962,-23.0
331_243_200302,Monday,2020-05-11,331_243_200302_11_May,U656Z2,25,Sídliště Krč,20.35845,13.0
331_243_200302,Monday,2020-05-11,331_243_200302_11_May,U893Z4,26,Zálesí,20.82245,-5.0
331_243_200302,Monday,2020-05-11,331_243_200302_11_May,U488Z7,27,Nemocnice Krč,21.37531,1.0
331_243_200302,Monday,2020-05-11,331_243_200302_11_May,U228Z5,28,Kačerov,22.73844,37.0
331_241_200302,Tuesday,2020-05-12,331_241_200302_12_May,U1502Z2,14,"Dolní Břežany,Náměstí",13.17849,53.0
331_241_200302,Tuesday,2020-05-12,331_241_200302_12_May,U1501Z2,15,"Dolní Břežany,Na kopečku",13.80006,42.0
331_241_200302,Tuesday,2020-05-12,331_241_200302_12_May,U545Z2,16,Písnice,16.55734,4.0
331_241_200302,Tuesday,2020-05-12,331_241_200302_12_May,U546Z2,17,Ke Březině,16.93703,-9.0
331_241_200302,Tuesday,2020-05-12,331_241_200302_12_May,U871Z2,18,Lipovická,17.13697,-31.0
331_241_200302,Tuesday,2020-05-12,331_241_200302_12_May,U369Z2,19,Sídliště Písnice,17.63851,-24.0
331_241_200302,Tuesday,2020-05-12,331_241_200302_12_May,U783Z2,20,U Libušské sokolovny,18.11122,-6.0
331_241_200302,Tuesday,2020-05-12,331_241_200302_12_May,U335Z2,21,Libuš,18.48122,-13.0
331_241_200302,Tuesday,2020-05-12,331_241_200302_12_May,U804Z2,22,U Zvoničky,18.79189,10.0
331_241_200302,Tuesday,2020-05-12,331_241_200302_12_May,U194Z2,23,Jalodvorská,19.15075,-9.0
331_241_200302,Tuesday,2020-05-12,331_241_200302_12_May,U749Z2,24,Tempo,20.01962,-58.0
331_241_200302,Tuesday,2020-05-12,331_241_200302_12_May,U656Z2,25,Sídliště Krč,20.35845,-53.0
331_241_200302,Tuesday,2020-05-12,331_241_200302_12_May,U893Z4,26,Zálesí,20.82245,-31.0
331_241_200302,Tuesday,2020-05-12,331_241_200302_12_May,U488Z7,27,Nemocnice Krč,21.37531,25.0
331_241_200302,Tuesday,2020-05-12,331_241_200302_12_May,U228Z5,28,Kačerov,22.73844,39.0
333_557_200302,Tuesday,2020-05-12,333_557_200302_12_May,U1502Z2,7,"Dolní Břežany,Náměstí",5.53295,111.0
333_557_200302,Tuesday,2020-05-12,333_557_200302_12_May,U1501Z2,8,"Dolní Břežany,Na kopečku",6.15451,75.0
333_557_200302,Tuesday,2020-05-12,333_557_200302_12_May,U545Z2,9,Písnice,8.91179,114.0
333_557_200302,Tuesday,2020-05-12,333_557_200302_12_May,U546Z2,10,Ke Březině,9.29149,108.0
333_557_200302,Tuesday,2020-05-12,333_557_200302_12_May,U871Z2,11,Lipovická,9.49142,76.0
333_557_200302,Tuesday,2020-05-12,333_557_200302_12_May,U369Z2,12,Sídliště Písnice,9.99296,99.0
333_557_200302,Tuesday,2020-05-12,333_557_200302_12_May,U783Z2,13,U Libušské sokolovny,10.46567,125.0
333_557_200302,Tuesday,2020-05-12,333_557_200302_12_May,U335Z2,14,Libuš,10.83568,116.0
333_557_200302,Tuesday,2020-05-12,333_557_200302_12_May,U804Z2,15,U Zvoničky,11.146339999999999,122.0
333_557_200302,Tuesday,2020-05-12,333_557_200302_12_May,U194Z2,16,Jalodvorská,11.50521,102.0
333_557_200302,Tuesday,2020-05-12,333_557_200302_12_May,U749Z2,17,Tempo,12.374080000000001,74.0
333_557_200302,Tuesday,2020-05-12,333_557_200302_12_May,U656Z2,18,Sídliště Krč,12.71291,45.0
333_557_200302,Tuesday,2020-05-12,333_557_200302_12_May,U893Z4,19,Zálesí,13.1769,53.0
333_557_200302,Tuesday,2020-05-12,333_557_200302_12_May,U488Z7,20,Nemocnice Krč,13.72976,85.0
333_557_200302,Tuesday,2020-05-12,333_557_200302_12_May,U228Z5,21,Kačerov,15.092889999999999,130.0
333_1064_200302,Tuesday,2020-05-12,333_1064_200302_12_May,U1502Z2,14,"Dolní Břežany,Náměstí",9.387839999999999,-49.0
333_1064_200302,Tuesday,2020-05-12,333_1064_200302_12_May,U1501Z2,15,"Dolní Břežany,Na kopečku",10.00941,-46.0
333_1064_200302,Tuesday,2020-05-12,333_1064_200302_12_May,U545Z2,16,Písnice,12.766689999999999,-72.0
333_1064_200302,Tuesday,2020-05-12,333_1064_200302_12_May,U546Z2,17,Ke Březině,13.14639,-38.0
333_1064_200302,Tuesday,2020-05-12,333_1064_200302_12_May,U871Z2,18,Lipovická,13.34632,-60.0
333_1064_200302,Tuesday,2020-05-12,333_1064_200302_12_May,U369Z2,19,Sídliště Písnice,13.84786,-63.0
333_1064_200302,Tuesday,2020-05-12,333_1064_200302_12_May,U783Z2,20,U Libušské sokolovny,14.320570000000002,-31.0
333_1064_200302,Tuesday,2020-05-12,333_1064_200302_12_May,U335Z2,21,Libuš,14.690570000000001,-47.0
333_1064_200302,Tuesday,2020-05-12,333_1064_200302_12_May,U804Z2,22,U Zvoničky,15.00124,-52.0
333_1064_200302,Tuesday,2020-05-12,333_1064_200302_12_May,U194Z2,23,Jalodvorská,15.3601,-35.0
333_1064_200302,Tuesday,2020-05-12,333_1064_200302_12_May,U749Z2,24,Tempo,16.22898,-59.0
333_1064_200302,Tuesday,2020-05-12,333_1064_200302_12_May,U656Z2,25,Sídliště Krč,16.56781,-42.0
333_1064_200302,Tuesday,2020-05-12,333_1064_200302_12_May,U893Z4,26,Zálesí,17.0318,-17.0
333_1064_200302,Tuesday,2020-05-12,333_1064_200302_12_May,U488Z7,27,Nemocnice Krč,17.58466,-59.0
333_1064_200302,Tuesday,2020-05-12,333_1064_200302_12_May,U228Z5,28,Kačerov,18.947789999999998,-17.0
333_1115_200302,Tuesday,2020-05-12,333_1115_200302_12_May,U1502Z2,12,"Dolní Břežany,Náměstí",8.67399,44.0
333_1115_200302,Tuesday,2020-05-12,333_1115_200302_12_May,U1501Z2,13,"Dolní Břežany,Na kopečku",9.29555,-21.0
333_1115_200302,Tuesday,2020-05-12,333_1115_200302_12_May,U545Z2,14,Písnice,12.05284,7.0
333_1115_200302,Tuesday,2020-05-12,333_1115_200302_12_May,U546Z2,15,Ke Březině,12.43253,-10.0
333_1115_200302,Tuesday,2020-05-12,333_1115_200302_12_May,U871Z2,16,Lipovická,12.63246,-15.0
333_1115_200302,Tuesday,2020-05-12,333_1115_200302_12_May,U369Z2,17,Sídliště Písnice,13.134,11.0
333_1115_200302,Tuesday,2020-05-12,333_1115_200302_12_May,U783Z2,18,U Libušské sokolovny,13.606710000000001,31.0
333_1115_200302,Tuesday,2020-05-12,333_1115_200302_12_May,U335Z2,19,Libuš,13.976720000000002,41.0
333_1115_200302,Tuesday,2020-05-12,333_1115_200302_12_May,U804Z2,20,U Zvoničky,14.287379999999999,28.0
333_1115_200302,Tuesday,2020-05-12,333_1115_200302_12_May,U194Z2,21,Jalodvorská,14.64625,4.0
333_1115_200302,Tuesday,2020-05-12,333_1115_200302_12_May,U749Z2,22,Tempo,15.515120000000001,-9.0
333_1115_200302,Tuesday,2020-05-12,333_1115_200302_12_May,U656Z2,23,Sídliště Krč,15.85395,-23.0
333_1115_200302,Tuesday,2020-05-12,333_1115_200302_12_May,U893Z4,24,Zálesí,16.31794,57.0
333_1115_200302,Tuesday,2020-05-12,333_1115_200302_12_May,U488Z7,25,Nemocnice Krč,16.8708,66.0
333_1115_200302,Tuesday,2020-05-12,333_1115_200302_12_May,U228Z5,26,Kačerov,18.23394,57.0
331_260_200302,Tuesday,2020-05-12,331_260_200302_12_May,U1502Z2,8,"Dolní Břežany,Náměstí",4.60988,14.0
331_260_200302,Tuesday,2020-05-12,331_260_200302_12_May,U1501Z2,9,"Dolní Břežany,Na kopečku",5.23144,61.0
331_260_200302,Tuesday,2020-05-12,331_260_200302_12_May,U545Z2,10,Písnice,7.98873,85.0
331_260_200302,Tuesday,2020-05-12,331_260_200302_12_May,U546Z2,11,Ke Březině,8.36842,95.0
331_260_200302,Tuesday,2020-05-12,331_260_200302_12_May,U871Z2,12,Lipovická,8.56835,66.0
331_260_200302,Tuesday,2020-05-12,331_260_200302_12_May,U369Z2,13,Sídliště Písnice,9.06989,101.0
331_260_200302,Tuesday,2020-05-12,331_260_200302_12_May,U783Z2,14,U Libušské sokolovny,9.54261,127.0
331_260_200302,Tuesday,2020-05-12,331_260_200302_12_May,U335Z2,15,Libuš,9.91261,141.0
